Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,6,21,6,1436,1442,1932,1947,NW,118,N347NB,176,185,161,-15,-6,PHX,MSP,1276,4,11,0,,0,NA,NA,NA,NA,NA
2008,7,26,6,1957,2000,2106,2104,OO,5460,N562SW,69,64,44,2,-3,SBP,LAX,155,10,15,0,,0,NA,NA,NA,NA,NA
2008,6,4,3,1622,1522,2011,1747,FL,369,N953AT,229,145,113,144,60,LGA,ATL,761,13,103,0,,0,0,0,84,0,60
2008,2,29,5,1425,1340,1702,1600,AA,887,N5DTAA,217,200,190,62,45,BWI,DFW,1217,12,15,0,,0,20,0,17,0,25
2008,5,6,2,1642,1648,1748,1755,EV,4523,N877AS,66,67,45,-7,-6,BQK,ATL,238,12,9,0,,0,NA,NA,NA,NA,NA
2008,3,4,2,825,805,951,933,AS,256,N796AS,86,88,52,18,20,SFO,LAX,337,9,25,0,,0,18,0,0,0,0
2008,1,31,4,650,700,859,903,DL,1052,N633DL,129,123,101,-4,-10,FLL,ATL,581,14,14,0,,0,NA,NA,NA,NA,NA
2008,7,3,4,1300,1305,1434,1423,DL,1838,N918DL,94,78,62,11,-5,ATL,RDU,356,4,28,0,,0,NA,NA,NA,NA,NA
2008,7,21,1,934,920,1121,1115,9E,5744,84449E,107,115,82,6,14,MEM,AUS,559,6,19,0,,0,NA,NA,NA,NA,NA
2008,8,3,7,953,914,1047,1013,NW,658,N1332U,114,119,97,34,39,DTW,MCI,629,4,13,0,,0,10,0,0,0,24
2008,8,6,3,1036,1040,1212,1214,OH,5136,N938CA,96,94,81,-2,-4,RDU,CVG,390,2,13,0,,0,NA,NA,NA,NA,NA
2008,4,5,6,750,800,1103,1113,B6,623,N284JB,253,253,227,-10,-10,JFK,HOU,1428,1,25,0,,0,NA,NA,NA,NA,NA
2008,5,3,6,1842,1850,2059,2116,OO,6704,N919SW,77,86,57,-17,-8,DEN,LNK,423,3,17,0,,0,NA,NA,NA,NA,NA
2008,4,3,4,1328,1330,1503,1503,XE,308,N21197,155,153,141,0,-2,JAX,AUS,954,5,9,0,,0,NA,NA,NA,NA,NA
2008,6,9,1,1732,1735,1935,1955,DL,1656,N938DL,123,140,98,-20,-3,ATL,ROC,749,6,19,0,,0,NA,NA,NA,NA,NA
2008,7,17,4,1254,1255,1414,1420,AA,2275,N530AA,140,145,115,-6,-1,LGA,BNA,764,7,18,0,,0,NA,NA,NA,NA,NA
2008,10,1,3,1600,1605,1726,1734,YV,2735,N17231,86,89,67,-8,-5,SBA,PHX,455,6,13,0,,0,NA,NA,NA,NA,NA
2008,9,9,2,1253,1255,1424,1429,MQ,4144,N673AE,91,94,74,-5,-2,OMA,ORD,416,7,10,0,,0,NA,NA,NA,NA,NA
2008,6,16,1,705,705,759,741,F9,431,N928FR,114,96,91,18,0,OMA,DEN,472,7,16,0,,0,0,0,18,0,0
2008,10,5,7,1226,1225,1426,1425,WN,2467,N521SW,60,60,47,1,1,PHX,ABQ,328,5,8,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,1539,1540,1710,1715,AA,1153,N584AA,151,155,131,-5,-1,CMH,DFW,927,8,12,0,,0,NA,NA,NA,NA,NA
2008,7,6,7,858,904,1119,1123,UA,59,N671UA,321,319,297,-4,-6,SFO,KOA,2367,4,20,0,,0,NA,NA,NA,NA,NA
2008,8,14,4,636,640,840,833,FL,461,N317AT,124,113,99,7,-4,BWI,ATL,576,7,18,0,,0,NA,NA,NA,NA,NA
2008,3,8,6,1957,1959,2306,2320,US,548,N657AW,129,141,106,-14,-2,PHX,DFW,868,5,18,0,,0,NA,NA,NA,NA,NA
2008,7,26,6,1819,1820,2041,1950,WN,1541,N766SW,202,150,156,51,-1,PVD,MDW,842,4,42,0,,0,0,0,51,0,0
2008,1,6,7,NA,1115,NA,1228,UA,531,,NA,73,NA,NA,NA,DEN,ABQ,349,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,3,27,4,653,700,941,958,FL,433,N964AT,108,118,88,-17,-7,MCI,ATL,692,8,12,0,,0,NA,NA,NA,NA,NA
2008,3,11,2,817,815,1016,1033,UA,1549,N487UA,299,318,267,-17,2,IAD,LAS,2066,5,27,0,,0,NA,NA,NA,NA,NA
2008,7,28,1,919,925,1049,1049,NW,1424,N8944E,90,84,63,0,-6,MEM,VPS,369,12,15,0,,0,NA,NA,NA,NA,NA
2008,6,18,3,1249,1250,1424,1439,XE,2824,N14942,95,109,79,-15,-1,IAH,BHM,562,4,12,0,,0,NA,NA,NA,NA,NA
2008,2,27,3,1537,1540,1652,1655,AA,670,N516AA,75,75,57,-3,-3,DFW,ICT,328,4,14,0,,0,NA,NA,NA,NA,NA
2008,12,15,1,1551,1455,1834,1748,B6,395,N618JB,163,173,130,46,56,LGA,MCO,950,7,26,0,,0,2,0,0,0,44
2008,2,3,7,1733,1739,1834,1858,FL,915,N315AT,61,79,48,-24,-6,LGA,PHF,288,5,8,0,,0,NA,NA,NA,NA,NA
2008,3,24,1,857,855,1442,1455,UA,106,N547UA,225,240,207,-13,2,LAX,ORD,1745,4,14,0,,0,NA,NA,NA,NA,NA
2008,5,26,1,1151,1158,1343,1358,FL,255,N949AT,112,120,97,-15,-7,FNT,ATL,644,8,7,0,,0,NA,NA,NA,NA,NA
2008,9,18,4,1652,1659,1814,1805,UA,411,N399UA,142,126,92,9,-7,CLT,ORD,599,10,40,0,,0,NA,NA,NA,NA,NA
2008,6,20,5,1950,1940,2208,2206,OH,5486,N477CA,138,146,99,2,10,CVG,JFK,589,27,12,0,,0,NA,NA,NA,NA,NA
2008,11,17,1,2223,2227,2348,2356,UA,1164,N854UA,85,89,66,-8,-4,SFO,SAN,447,2,17,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1428,1435,1634,1658,UA,538,N203UA,126,143,108,-24,-7,DFW,ORD,802,4,14,0,,0,NA,NA,NA,NA,NA
2008,3,27,4,2149,2040,146,55,AA,1162,N262AA,177,195,156,51,69,DFW,EWR,1372,8,13,0,,0,51,0,0,0,0
2008,6,7,6,1233,1040,1541,1342,YV,7108,N75993,128,122,97,119,113,BHM,IAD,638,5,26,0,,0,119,0,0,0,0
2008,3,16,7,843,835,1239,1215,AA,1534,N463AA,176,160,131,24,8,SLC,DFW,988,22,23,0,,0,8,0,16,0,0
2008,10,18,6,1814,1810,2002,1951,US,1753,N934UW,108,101,76,11,4,CLT,TPA,508,5,27,0,,0,NA,NA,NA,NA,NA
2008,2,27,3,1352,1325,1501,1440,WN,2092,N417WN,69,75,49,21,27,FLL,JAX,318,5,15,0,,0,0,0,0,0,21
2008,4,17,4,818,820,1030,1035,AA,1137,N454AA,132,135,116,-5,-2,ORD,MSY,837,4,12,0,,0,NA,NA,NA,NA,NA
2008,5,24,6,1414,1416,1545,1543,FL,700,N174AT,91,87,69,2,-2,ATL,DAY,432,5,17,0,,0,NA,NA,NA,NA,NA
2008,5,19,1,823,830,910,910,YV,1011,N654BR,47,40,30,0,-7,KOA,HNL,163,9,8,0,,0,NA,NA,NA,NA,NA
2008,8,21,4,1349,1347,1533,1543,OO,5969,N920SW,104,116,89,-10,2,DEN,HLN,594,4,11,0,,0,NA,NA,NA,NA,NA
2008,3,27,4,1719,1719,1910,1905,UA,715,N371UA,231,226,209,5,0,PIT,DEN,1290,5,17,0,,0,NA,NA,NA,NA,NA
2008,3,2,7,2124,2125,2318,2310,CO,1095,N75854,234,225,196,8,-1,IAH,LAX,1379,10,28,0,,0,NA,NA,NA,NA,NA
2008,2,4,1,NA,1340,NA,1735,WN,1291,,NA,175,NA,NA,NA,MDW,FLL,1166,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,3,29,6,1437,1306,1701,1539,AS,506,N960AS,144,153,130,82,91,SEA,ONT,956,5,9,0,,0,82,0,0,0,0
2008,4,26,6,739,740,826,830,MQ,4219,N645AE,47,50,31,-4,-1,ORD,GRB,174,4,12,0,,0,NA,NA,NA,NA,NA
2008,4,21,1,2301,2205,52,2355,AA,1942,N3BKAA,111,110,87,57,56,MIA,ATL,595,4,20,0,,0,0,0,1,0,56
2008,3,13,4,604,605,707,715,MQ,3986,N670AE,63,70,45,-8,-1,RST,ORD,268,6,12,0,,0,NA,NA,NA,NA,NA
2008,6,18,3,1259,1300,1558,1608,XE,104,N12195,119,128,101,-10,-1,ONT,COS,789,7,11,0,,0,NA,NA,NA,NA,NA
2008,9,27,6,936,935,1125,1130,AA,1185,N4XTAA,229,235,214,-5,1,DFW,PDX,1616,2,13,0,,0,NA,NA,NA,NA,NA
2008,3,30,7,2244,2240,620,638,B6,484,N639JB,276,298,255,-18,4,LAS,BOS,2381,6,15,0,,0,NA,NA,NA,NA,NA
2008,10,27,1,1015,1010,1147,1135,MQ,3614,N829MQ,92,85,68,12,5,BTR,DFW,383,15,9,0,,0,NA,NA,NA,NA,NA
2008,9,19,5,603,607,646,653,OO,5484,N234SW,43,46,28,-7,-4,PSP,LAX,110,5,10,0,,0,NA,NA,NA,NA,NA
2008,8,8,5,605,600,727,730,9E,5716,89869E,82,90,67,-3,5,MLI,MEM,442,5,10,0,,0,NA,NA,NA,NA,NA
2008,7,12,6,939,540,957,548,YV,7143,N75996,78,68,62,249,239,MBS,ORD,222,8,8,0,,0,0,0,249,0,0
2008,5,24,6,1336,1345,2123,2154,US,1418,N179UW,287,309,274,-31,-9,LAX,PHL,2401,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,14,7,1454,1449,1542,1542,HA,260,N489HA,48,53,33,0,5,HNL,ITO,216,4,11,0,,0,NA,NA,NA,NA,NA
2008,3,21,5,2055,2057,2207,2215,US,199,N313AW,72,78,52,-8,-2,SAN,LAS,258,5,15,0,,0,NA,NA,NA,NA,NA
2008,8,23,6,753,759,840,900,UA,283,N315UA,107,121,93,-20,-6,ATL,ORD,606,3,11,0,,0,NA,NA,NA,NA,NA
2008,4,29,2,1915,1920,2039,2045,AA,1964,N4WAAA,84,85,59,-6,-5,MCI,ORD,403,10,15,0,,0,NA,NA,NA,NA,NA
2008,4,18,5,1445,1450,1614,1625,MQ,4696,N713AE,149,155,131,-11,-5,RDU,MCI,904,5,13,0,,0,NA,NA,NA,NA,NA
2008,4,12,6,1239,1240,1442,1410,MQ,4651,N710TB,123,90,80,32,-1,EWR,RDU,416,22,21,0,,0,0,0,32,0,0
2008,4,28,1,810,810,915,920,WN,246,N724SW,65,70,50,-5,0,PHX,SAN,304,3,12,0,,0,NA,NA,NA,NA,NA
2008,7,25,5,1939,1940,2057,2110,WN,1157,N528SW,78,90,67,-13,-1,MHT,BWI,377,4,7,0,,0,NA,NA,NA,NA,NA
2008,7,29,2,810,815,952,1006,DL,729,N689DL,102,111,79,-14,-5,BWI,ATL,576,11,12,0,,0,NA,NA,NA,NA,NA
2008,7,7,1,1915,1910,2258,2242,CO,1748,N27421,163,152,146,16,5,IAH,FLL,965,4,13,0,,0,0,0,16,0,0
2008,3,9,7,1915,1917,2002,2005,UA,505,N301UA,107,108,81,-3,-2,MCI,DEN,533,9,17,0,,0,NA,NA,NA,NA,NA
2008,6,3,2,1120,1128,1626,1630,CO,251,N12327,246,242,219,-4,-8,AUS,EWR,1504,8,19,0,,0,NA,NA,NA,NA,NA
2008,4,30,3,1036,1040,1352,1339,CO,1033,N24633,256,239,201,13,-4,LGA,IAH,1416,8,47,0,,0,NA,NA,NA,NA,NA
2008,12,6,6,826,828,930,948,UA,607,N851UA,124,140,102,-18,-2,DCA,ORD,612,4,18,0,,0,NA,NA,NA,NA,NA
2008,2,18,1,1141,1105,1316,1255,AA,1053,N527AA,155,170,138,21,36,BOS,ORD,867,6,11,0,,0,21,0,0,0,0
2008,3,15,6,621,616,744,759,NW,1557,N671MC,83,103,60,-15,5,SYR,DTW,374,7,16,0,,0,NA,NA,NA,NA,NA
2008,12,27,6,1715,1540,1843,1710,WN,3884,N630WN,88,90,68,93,95,SAN,OAK,446,12,8,0,,0,0,0,0,0,93
2008,7,2,3,1505,1505,1644,1646,OH,5263,N912CA,99,101,53,-2,0,LGA,RIC,292,4,42,0,,0,NA,NA,NA,NA,NA
2008,9,21,7,1127,946,1324,1157,OO,6540,N938SW,117,131,97,87,101,ORD,OKC,693,5,15,0,,0,87,0,0,0,0
2008,11,14,5,800,805,924,935,WN,539,N472WN,84,90,71,-11,-5,SFO,SAN,447,4,9,0,,0,NA,NA,NA,NA,NA
2008,10,10,5,1915,1855,2059,2108,OH,6503,N941CA,164,193,134,-9,20,JFK,STL,892,9,21,0,,0,NA,NA,NA,NA,NA
2008,5,9,5,713,715,934,919,OO,6599,N709SK,201,184,175,15,-2,BHM,DEN,1082,8,18,0,,0,0,0,15,0,0
2008,4,19,6,1052,1100,1133,1146,EV,4195,N929EV,41,46,24,-13,-8,MCN,ATL,79,6,11,0,,0,NA,NA,NA,NA,NA
2008,12,2,2,1615,1600,1654,1649,YV,2734,N922FJ,39,49,27,5,15,TUS,PHX,110,4,8,0,,0,NA,NA,NA,NA,NA
2008,5,15,4,1918,1910,2054,2011,OO,3928,N813SK,96,61,44,43,8,GSP,ATL,153,8,44,0,,0,0,0,43,0,0
2008,6,22,7,NA,1333,NA,1510,UA,1589,N492UA,NA,97,NA,NA,NA,LAS,SFO,414,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,10,8,3,803,805,1010,1020,WN,1602,N373SW,67,75,58,-10,-2,STL,CMH,410,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1232,1210,1630,1630,AA,7,N373AA,478,500,458,0,22,DFW,OGG,3711,5,15,0,,0,NA,NA,NA,NA,NA
2008,6,24,2,2159,2200,16,36,AS,117,N569AS,197,216,186,-20,-1,SEA,ANC,1449,4,7,0,,0,NA,NA,NA,NA,NA
2008,3,9,7,752,740,1021,1015,B6,862,N593JB,149,155,116,6,12,TPA,JFK,1005,4,29,0,,0,NA,NA,NA,NA,NA
2008,11,17,1,1125,1129,1308,1315,OH,6759,N712CA,103,106,65,-7,-4,LGA,RIC,292,6,32,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1108,1100,1229,1220,WN,1136,N210WN,81,80,60,9,8,LAX,SMF,373,4,17,0,,0,NA,NA,NA,NA,NA
2008,3,24,1,756,800,1021,1029,NW,437,N584NW,205,209,181,-8,-4,TPA,MSP,1307,6,18,0,,0,NA,NA,NA,NA,NA
2008,1,11,5,1240,1250,1438,1500,MQ,3658,N923AE,178,190,160,-22,-10,GSO,DFW,999,10,8,0,,0,NA,NA,NA,NA,NA
2008,10,28,2,1515,1518,1611,1630,9E,2872,89809E,116,132,99,-19,-3,DTW,LNK,701,3,14,0,,0,NA,NA,NA,NA,NA
2008,9,6,6,1325,1325,1440,1429,XE,2173,N14959,75,64,47,11,0,EWR,BUF,282,9,19,0,,0,NA,NA,NA,NA,NA
2008,5,3,6,1550,1545,1628,1625,OO,2736,N984CA,38,40,24,3,5,MKE,ATW,96,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1911,1915,2227,2250,9E,2888,87949E,136,155,107,-23,-4,MSP,MDT,898,9,20,0,,0,NA,NA,NA,NA,NA
2008,11,28,5,1750,1750,1842,1840,WN,3837,N656SW,52,50,39,2,0,PBI,TPA,174,6,7,0,,0,NA,NA,NA,NA,NA
2008,8,29,5,1519,1509,2303,2257,US,256,N809AW,284,288,256,6,10,PHX,PHL,2075,12,16,0,,0,NA,NA,NA,NA,NA
2008,11,26,3,932,935,1220,1212,9E,2668,88889E,108,97,73,8,-3,MEM,GSO,570,24,11,0,,0,NA,NA,NA,NA,NA
2008,9,23,2,1733,1735,558,555,AA,8,N355AA,445,440,425,3,-2,HNL,DFW,3784,5,15,0,,0,NA,NA,NA,NA,NA
2008,11,8,6,603,610,722,736,9E,2533,87949E,79,86,50,-14,-7,SCE,DTW,300,15,14,0,,0,NA,NA,NA,NA,NA
2008,7,26,6,1155,1155,1358,1400,WN,1968,N280WN,243,245,229,-2,0,MDW,RNO,1680,5,9,0,,0,NA,NA,NA,NA,NA
2008,8,1,5,827,820,1114,1116,NW,219,N593NW,347,356,328,-2,7,SEA,HNL,2677,3,16,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,2127,2125,2313,2259,F9,667,N905FR,166,154,148,14,2,DEN,SFO,967,4,14,0,,0,NA,NA,NA,NA,NA
2008,7,19,6,NA,2020,NA,2329,UA,692,,NA,129,NA,NA,NA,ORD,LGA,733,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,8,14,4,857,835,1001,938,EV,4806,N842AS,64,63,42,23,22,ATL,TLH,223,4,18,0,,0,22,0,1,0,0
2008,10,21,2,1042,1051,1338,1402,OO,6059,N443SW,116,131,97,-24,-9,ORD,HPN,738,4,15,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,2136,2025,2304,2150,MQ,3733,N620AE,88,85,70,74,71,DFW,GPT,500,4,14,0,,0,9,0,3,0,62
2008,8,17,7,1224,1225,1502,1509,B6,73,N662JB,158,164,134,-7,-1,JFK,MCO,944,7,17,0,,0,NA,NA,NA,NA,NA
2008,6,13,5,830,834,922,917,XE,7668,N14168,112,103,82,5,-4,SLC,ONT,558,4,26,0,,0,NA,NA,NA,NA,NA
2008,12,29,1,946,955,1317,1332,XE,2797,N14177,151,157,139,-15,-9,PHX,IAH,1009,5,7,0,,0,NA,NA,NA,NA,NA
2008,9,20,6,1353,1357,1519,1524,YV,7081,N434YV,86,87,75,-5,-4,DEN,DRO,251,3,8,0,,0,NA,NA,NA,NA,NA
2008,4,25,5,555,600,713,726,UA,38,N454UA,78,86,65,-13,-5,SFO,SAN,447,2,11,0,,0,NA,NA,NA,NA,NA
2008,12,30,2,1029,1029,1115,1115,YV,7219,N651ML,106,106,87,0,0,BUF,ORD,473,5,14,0,,0,NA,NA,NA,NA,NA
2008,5,14,3,717,710,1516,1535,DL,642,N3755D,299,325,278,-19,7,PDX,JFK,2454,10,11,0,,0,NA,NA,NA,NA,NA
2008,11,13,4,1811,1810,1924,1935,WN,2007,N918WN,73,85,52,-11,1,SLC,DEN,391,10,11,0,,0,NA,NA,NA,NA,NA
2008,8,18,1,1856,1900,1858,1901,EV,4489,N927EV,62,61,31,-3,-4,ATL,HSV,151,2,29,0,,0,NA,NA,NA,NA,NA
2008,10,17,5,1445,1450,1444,1459,MQ,4221,N625MQ,59,69,47,-15,-5,TVC,ORD,224,5,7,0,,0,NA,NA,NA,NA,NA
2008,5,15,4,1303,1243,1510,1502,UA,564,N346UA,127,139,101,8,20,DFW,ORD,802,10,16,0,,0,NA,NA,NA,NA,NA
2008,4,9,3,1450,1452,1656,1713,EV,4750,N826AS,126,141,105,-17,-2,ATL,ISP,795,3,18,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1036,1010,1314,1255,WN,1446,N308SA,98,105,83,19,26,LAX,SLC,590,2,13,0,,0,0,0,0,0,19
2008,11,4,2,1600,1605,1848,1849,YV,7324,N77181,108,104,88,-1,-5,ORD,GSO,590,5,15,0,,0,NA,NA,NA,NA,NA
2008,12,2,2,1217,1216,1304,1305,EV,5305,N861AS,107,109,89,-1,1,ATL,XNA,589,4,14,0,,0,NA,NA,NA,NA,NA
2008,4,10,4,2321,2315,739,750,AA,150,N5FCAA,318,335,302,-11,6,SFO,BOS,2704,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1941,1945,2227,2235,WN,165,N717SA,106,110,88,-8,-4,LAS,DEN,629,8,10,0,,0,NA,NA,NA,NA,NA
2008,12,20,6,2047,2000,2221,2153,US,1624,N194UW,94,113,71,28,47,CLT,LGA,544,6,17,0,,0,16,0,0,0,12
2008,4,14,1,NA,950,NA,1100,OO,3678,N224SW,NA,70,NA,NA,NA,SLC,SUN,223,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,5,1,4,1755,1755,1911,1915,WN,789,N217JC,76,80,64,-4,0,SNA,OAK,371,5,7,0,,0,NA,NA,NA,NA,NA
2008,4,5,6,1858,1805,2007,1915,WN,2938,N748SW,69,70,53,52,53,RNO,LAS,345,6,10,0,,0,0,0,0,0,52
2008,10,31,5,629,635,826,845,MQ,3450,N690MQ,117,130,100,-19,-6,CMI,DFW,693,4,13,0,,0,NA,NA,NA,NA,NA
2008,9,4,4,1949,1945,2257,2255,WN,984,N228WN,128,130,113,2,4,MDW,ISP,765,3,12,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,2047,2055,2234,2247,DL,831,N963DL,107,112,75,-13,-8,DCA,ATL,547,17,15,0,,0,NA,NA,NA,NA,NA
2008,6,26,4,1754,1758,2033,2027,FL,742,N126AT,159,149,124,6,-4,FLL,BWI,925,11,24,0,,0,NA,NA,NA,NA,NA
2008,6,21,6,1415,1345,1548,1525,EV,4917,N860AS,93,100,76,23,30,AVL,MCO,488,8,9,0,,0,0,0,23,0,0
2008,9,3,3,1133,1125,1230,1214,YV,2602,N930LR,57,49,25,16,8,CLT,GSO,83,4,28,0,,0,16,0,0,0,0
2008,9,19,5,1526,1510,1640,1625,WN,503,N641SW,74,75,50,15,16,BWI,CLE,314,5,19,0,,0,11,0,0,0,4
2008,4,5,6,1627,1615,1848,1840,WN,1288,N724SW,261,265,248,8,12,BNA,ONT,1751,5,8,0,,0,NA,NA,NA,NA,NA
2008,5,7,3,1924,1820,2322,2155,MQ,3483,N612AE,178,155,122,87,64,DFW,CHS,987,7,49,0,,0,12,0,23,0,52
2008,12,16,2,1508,1505,2259,2309,AS,14,N512AS,291,304,266,-10,3,SEA,EWR,2401,14,11,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,952,950,1117,1110,WN,67,N764SW,85,80,66,7,2,SAN,SJC,417,6,13,0,,0,NA,NA,NA,NA,NA
2008,3,15,6,609,610,726,740,WN,3219,N347SW,77,90,67,-14,-1,LAS,SJC,386,2,8,0,,0,NA,NA,NA,NA,NA
2008,3,25,2,515,515,NA,643,OO,6523,N767SK,NA,88,NA,NA,0,PHX,ONT,325,NA,15,0,,1,NA,NA,NA,NA,NA
2008,5,13,2,1102,1100,1157,1205,WN,1139,N611SW,55,65,46,-8,2,HOU,MSY,303,3,6,0,,0,NA,NA,NA,NA,NA
2008,6,29,7,1121,1110,1302,1237,EV,4556,N970EV,101,87,75,25,11,MLB,ATL,443,17,9,0,,0,5,0,20,0,0
2008,2,8,5,1907,1910,2113,2118,UA,1146,N835UA,66,68,43,-5,-3,ORD,DAY,240,4,19,0,,0,NA,NA,NA,NA,NA
2008,11,6,4,737,741,831,842,OO,5468,N294SW,54,61,35,-11,-4,LAX,SBP,155,3,16,0,,0,NA,NA,NA,NA,NA
2008,9,29,1,556,600,739,755,MQ,4570,N852AE,103,115,91,-16,-4,RDU,BOS,612,3,9,0,,0,NA,NA,NA,NA,NA
2008,8,24,7,745,745,954,955,WN,763,N457WN,69,70,53,-1,0,SEA,BOI,399,3,13,0,,0,NA,NA,NA,NA,NA
2008,12,13,6,812,810,915,920,WN,1957,N641SW,123,130,107,-5,2,PHX,SFO,651,5,11,0,,0,NA,NA,NA,NA,NA
2008,5,22,4,622,620,751,725,UA,497,N918UA,149,125,120,26,2,MSP,DEN,680,19,10,0,,0,0,0,26,0,0
2008,10,10,5,757,755,914,915,WN,2849,N205WN,77,80,61,-1,2,SMF,LAS,397,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,9,3,1302,1300,1708,1705,NW,438,N526US,186,185,160,3,2,MSP,TPA,1307,7,19,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,2235,2240,2237,2244,EV,4758,N758EV,62,64,36,-7,-5,ATL,BNA,214,11,15,0,,0,NA,NA,NA,NA,NA
2008,9,17,3,834,835,1013,1013,CO,1575,N24706,99,98,79,0,-1,CLE,LGA,418,5,15,0,,0,NA,NA,NA,NA,NA
2008,12,3,3,1904,1904,2215,2223,UA,716,N432UA,131,139,110,-8,0,DEN,IAH,861,6,15,0,,0,NA,NA,NA,NA,NA
2008,6,23,1,1128,1135,1248,1255,MQ,4125,N939AE,80,80,61,-7,-7,ORD,BNA,409,4,15,0,,0,NA,NA,NA,NA,NA
2008,4,9,3,557,600,718,727,DL,1474,N638DL,81,87,62,-9,-3,TPA,ATL,406,10,9,0,,0,NA,NA,NA,NA,NA
2008,11,30,7,1629,1450,1737,1612,EV,5608,N900EV,68,82,49,85,99,ATL,ROA,357,5,14,0,,0,0,0,0,0,85
2008,9,30,2,1932,1935,2124,2125,9E,4761,89309E,112,110,83,-1,-3,RDU,IND,489,14,15,0,,0,NA,NA,NA,NA,NA
2008,2,29,5,656,700,909,905,XE,3120,N15941,133,125,105,4,-4,MCI,IAH,643,19,9,0,,0,NA,NA,NA,NA,NA
2008,2,27,3,1743,1740,2013,2020,WN,757,N773SA,150,160,127,-7,3,DTW,MCO,957,6,17,0,,0,NA,NA,NA,NA,NA
2008,12,3,3,NA,1535,NA,1630,MQ,4181,N636MQ,NA,55,NA,NA,NA,ORD,GRB,174,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,9,1,1,1300,1300,1423,1425,WN,1073,N436WN,83,85,63,-2,0,SAN,OAK,446,8,12,0,,0,NA,NA,NA,NA,NA
2008,4,17,4,929,930,1429,1439,CO,396,N31412,180,189,150,-10,-1,LAS,IAH,1222,7,23,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,1000,1000,1235,1246,OH,5643,N685BR,155,166,140,-11,0,CMH,RSW,930,3,12,0,,0,NA,NA,NA,NA,NA
2008,9,21,7,1808,1810,1923,1923,UA,1497,N477UA,135,133,115,0,-2,DEN,GEG,836,3,17,0,,0,NA,NA,NA,NA,NA
2008,8,29,5,1156,1205,1722,1736,NW,398,N352NW,206,211,180,-14,-9,SMF,MSP,1518,11,15,0,,0,NA,NA,NA,NA,NA
2008,4,13,7,1023,1025,1322,1304,US,1125,N749US,179,159,154,18,-2,DCA,RSW,892,3,22,0,,0,0,0,18,0,0
2008,4,3,4,1224,1220,1346,1337,AS,43,N792AS,82,77,66,9,4,ANC,BET,399,3,13,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1816,1720,2045,2000,AA,409,N583AA,89,100,71,45,56,ELP,DFW,551,6,12,0,,0,0,0,0,0,45
2008,12,31,3,913,915,1020,1030,WN,97,N513SW,67,75,54,-10,-2,PHX,ELP,347,5,8,0,,0,NA,NA,NA,NA,NA
2008,7,7,1,1803,1805,1901,1858,OO,5583,N226SW,58,53,38,3,-2,LAX,SAN,109,6,14,0,,0,NA,NA,NA,NA,NA
2008,10,23,4,1605,1600,1636,1641,F9,406,N905FR,151,161,133,-5,5,IND,DEN,977,8,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,924,910,1251,1125,CO,1407,N16339,327,255,257,86,14,IAH,SJC,1608,3,67,0,,0,0,2,72,0,12
2008,6,27,5,1837,1740,1951,1850,MQ,4389,N843AE,74,70,44,61,57,ORD,RST,268,4,26,0,,0,0,0,11,0,50
2008,3,17,1,1925,1936,2108,2116,OH,5231,N642CA,103,100,70,-8,-11,RDU,ATL,356,10,23,0,,0,NA,NA,NA,NA,NA
2008,9,3,3,742,745,813,815,NW,693,N8929E,91,90,72,-2,-3,IND,MEM,381,8,11,0,,0,NA,NA,NA,NA,NA
2008,9,8,1,553,600,736,749,XE,2392,N14940,103,109,89,-13,-7,HSV,IAH,595,3,11,0,,0,NA,NA,NA,NA,NA
2008,8,21,4,1703,1635,2010,1945,WN,1922,N613SW,127,130,109,25,28,DEN,AUS,775,5,13,0,,0,25,0,0,0,0
